latitude,longitude,altitude,geometry,state_code,source,name,ward_code,global_id
6.6374513,3.3235627,,Point,LA,GRID,Imola Petroleum,LASIOE02,454fce77-1f0d-4dd7-bea2-939ac7d836dd
6.5295221,3.3123616,,Point,LA,GRID,YTK Filling Station,LASOIO17,4559c3db-bf09-4bdd-96bf-17ed85be6823
6.5637053,3.280423,,Point,LA,GRID,Addy Cojak Petroleum,LASAMO22,45a53dfd-29c4-447e-b587-7bfc7657ed47
6.6004603,3.2438233,,Point,LA,GRID,Fashola Larafas Oil,LASAMO15,4607b9d4-ebfa-455a-b9d8-5bbe185855cb
6.4747202,3.6060253,,Point,LA,GRID,Enyo,LASEOA18,464b5cba-d8b3-4d53-8e7a-d83aba101e2c
6.5971921,3.2643817,,Point,LA,GRID,Best Filling Station,LASAMO16,46f22aab-da17-48c4-9820-05d61920526b
6.4407334,2.9383734,,Point,LA,GRID,Namos Oil I,LASBDY03,46f7a429-16da-49d6-950f-67493908203f
6.5397906,3.2839908,,Point,LA,GRID,Lado Oil Filling Station,LASAMO18,4736eadb-7da0-4fb7-bda1-f06bf7536c1d
6.4834002,3.3028858,,Point,LA,GRID,Capital Oil Plc,LASAON04,4798f365-9068-4a4e-ab12-289dff680499
6.4176259,2.7363129,,Point,LA,GRID,Al Raman Oil and Gas Ltd,LASBDY10,47a5d0bd-cdc9-4b14-9d8d-4a8299445e55
6.6076758,3.3695492,,Point,LA,GRID,Total Filling Station 1,LASKSE11,47b6d365-8341-4efd-b676-3f874285e758
6.503215,3.181615,,Point,LA,GRID,Oluwafemi Aworolo Filling Station,LASOJO04,488931f2-c734-4654-867f-5cb021cc4020
6.4716317,2.9959817,,Point,LA,GRID,Petrotec Oil,LASBDY08,48b2242c-5bc7-4851-9a30-787162fe0e8f
6.5304275,3.3809804,,Point,LA,GRID,Forte Oil Station,LASSMU04,493ba806-cf09-40ad-97bd-3fc50cabac7d
6.5092096,3.3120667,,Point,LA,GRID,Jezco Filling Station,LASOIO07,4a35cb4a-f55f-47e3-87bb-ddbfb555c3f3
6.5945063,3.2833284,,Point,LA,GRID,Amuf Nigeria Limited,LASAMO33,4a604e65-2b5b-4de3-92c0-8f40bd2d19c6
6.6560367,3.30773,,Point,LA,GRID,Rab Oil Babs Ladipo Road,LASIOE01,4a681873-ad21-4f24-b702-626c8d98045a
6.6040791,3.2747941,,Point,LA,GRID,Forte Oil Filling Satation,LASAMO21,4afc37c3-a69b-4be1-9824-bbab5a422b81
6.6759984,3.2931121,,Point,LA,GRID,Mass Filling Stationary Agbado Ijaiye Road,LASIOE07,4bf828e8-c779-41ae-9a87-3cba101e44b1
6.4926495,2.9900759,,Point,LA,GRID,Nuradeen Investment Nigeria Limited,LASBDY13,4c06c2ab-2c92-473c-a239-abe34ac4b011
6.3843743,2.7575474,,Point,LA,GRID,Chibaz Oil and Gas,LASBDY10,4cb89add-5a9d-430d-8b47-a7ecb919bdfc
6.5597561,3.3345156,,Point,LA,GRID,Mat Filling Station,LASOIO16,4cc8ea56-2937-46ba-854c-0b453a580a91
6.6037807,3.2690464,,Point,LA,GRID,Conoil Petrolium,LASAMO16,4d002afc-784c-4f46-be1c-2fde1b370110
6.4368879,2.7207939,,Point,LA,GRID,Adex Twins,LASBDY17,4d1824bd-3321-481a-813d-8d6760f39095
6.5658365,3.5342061,,Point,LA,GRID,Bubanik Venture Ltd,LASIKU01,4d26f9a0-49c1-4cf5-8fd2-97ceadba39ca
6.6078054,3.5920105,,Point,LA,GRID,Mobil Oil,LASIKU04,4d2978ca-b5a8-4eaa-9ddc-810d7157b09e
6.4546417,3.3510667,,Point,LA,GRID,Alayabiagba Filling Station,LASAPA10,4d375033-3012-4e3e-a1b9-4153b86f354c
6.6630179,3.2856897,,Point,LA,GRID,Dee Jones Filling Station,LASAMO05,4d644c0c-0127-436e-a9a2-d8ea3ac64dd0
6.5455635,3.2347688,,Point,LA,GRID,Dapsey Oil,LASAMO17,4da3f9f8-6766-4209-ab7e-0c963b1a4aaf
6.6639055,3.2828107,,Point,LA,GRID,NIPCO Petroleum,LASIOE08,4de26180-636e-4b92-bd72-476616e6fcc1
6.4894253,3.0719545,,Point,LA,GRID,NIPCO Filling Station,LASBDY08,4e4f48d2-9a9f-4e06-b676-45a528ec0e1b
6.3956727,4.1993098,,Point,LA,GRID,Shogo and Son s Oil,LASIUI03,4e95d9fd-8cb3-4a33-9bce-c7ea54de6e26
6.6276563,3.2933928,,Point,LA,GRID,Salbas Oil and Gas,LASAMO31,4ea6e048-d9b7-4ae5-be14-472a4863ee96
6.6669786,3.515065,,Point,LA,GRID,MRS Filling Station,LASIKU23,4fa258ee-2e2b-46fd-b821-5e50fdf927b2
6.50535,3.3875417,,Point,LA,GRID,Oando Filling Station,LASLMD04,4fd45d3d-ef40-4344-9e89-d00d554b76d4
6.6781649,3.9847963,,Point,LA,GRID,Todus,LASEPE13,50582e0c-4d48-480c-8507-b7541db8d3ad
6.556425,3.2799467,,Point,LA,GRID,Kaniex Filling Station,LASAMO20,5082be2a-2044-4c11-bea1-df9b63f26981
6.664075,3.281625,,Point,LA,GRID,Total Filling Station,LASAMO06,50c57023-4289-4c33-a1d4-9282c60b0cb9
6.6252497,3.3052917,,Point,LA,GRID,Mobil,LASAGG04,50d73322-931d-4b22-9e10-ca4a77021bcf
6.5163376,3.2533346,,Point,LA,GRID,Adesan Global,LASAMO24,5169c3db-8edb-43fa-8e56-0321ca0ac97f
6.5464373,3.2648999,,Point,LA,GRID,Hansreal Oil and Gas,LASAMO25,518c8184-263b-4ac8-85e1-cffbf527609e
6.4944742,3.1357077,,Point,LA,GRID,Lata Pet,LASOJO06,51def14b-022a-4e81-b603-3f5f24569c88
6.4209633,2.7191283,,Point,LA,GRID,Zacdow Nigeria Limited,LASBDY17,522962ab-1366-4a3a-a006-d302ba57fbb8
6.5905633,3.3803567,,Point,LA,GRID,Total Filling Station,LASIKA11,524ed067-cb4a-4542-8038-04a12c9f6fc7
6.4877183,3.1988669,,Point,LA,GRID,Ghegee Petrol Station,LASOJO05,52663aeb-0692-4e1c-818f-eaa71871b5d0
6.622715,3.3125167,,Point,LA,GRID,Ajoke International Resources,LASAGG10,53b0fa5f-e99f-446b-8982-e10ead24743e
6.4848518,3.0534894,,Point,LA,GRID,Lubi Oil,LASBDY08,54080742-780c-4caa-a9d2-66bd84d858f3
6.6631117,3.285515,,Point,LA,GRID,Deejones,LASAMO05,54855582-a4d2-4c24-b916-64092d774592
6.4700888,3.3222611,,Point,LA,GRID,NNPC Filling Station,LASAON04,55f98731-2926-4812-a2aa-aab94e3dda09
6.6037582,3.4937327,,Point,LA,GRID,Malok,LASIKU15,56846205-727f-4a9f-b723-20c08c3a12e2
6.5285483,3.2379837,,Point,LA,GRID,Fidelity Energy,LASAMO01,56fed77d-a29c-463f-af31-706eca504fb7
6.5664064,3.2919139,,Point,LA,GRID,Habol Petroleums Limited,LASOIO02,573857a5-437e-49cf-914f-da3f3386a34a
6.5338741,3.2468213,,Point,LA,GRID,Akintech Filling Station,LASAMO01,5764e498-de59-456b-bd89-9a2f5fb22b30
6.5664626,3.2768567,,Point,LA,GRID,Forte Oil,LASAMO28,578a56ce-3dc2-474b-9db5-2aaac3747916
6.4753833,3.019055,,Point,LA,GRID,Wah Filling Station,LASBDY08,57b64146-6da5-4d91-aee9-bc04012d3204
6.4904912,3.3798123,,Point,LA,GRID,Total Filling Station,LASLMD03,57d4eb34-4e2e-4f6b-bc80-1ef7ea9cb65a
6.4366055,2.9765183,,Point,LA,GRID,A World Petroleum,LASBDY04,58709f2f-59c9-421c-878f-8a38b0ad929d
6.4616824,3.1473884,,Point,LA,GRID,Siblings Oil and Gas Ltd,LASOJO03,587f2e92-a672-4c25-b1eb-aa4aa0141a96
6.6484221,3.3230609,,Point,LA,GRID,NNPC Filling Station II,LASIOE02,58913c68-4185-4bac-b700-e9cf6a59fa79
6.5930801,3.287419,,Point,LA,GRID,Al Moruff,LASAMO33,58b4babf-27c3-4214-be80-1d81ed9ff79f
6.4585183,3.5549933,,Point,LA,GRID,Northwest Filling Station Ajah,LASEOA04,59b7cf4a-98c3-4f0d-bc30-176db56c57a1
6.6595617,3.2917535,,Point,LA,GRID,Nocy Filling Station,LASAMO05,59fc1074-325e-4059-b265-e6f5773d8835
6.6184068,3.4598632,,Point,LA,GRID,Gadfly Oil andGas,LASIKU22,5a6456a2-f3b3-4712-878a-c136185e1453
6.4282724,2.8928968,,Point,LA,GRID,Ascon Filling Station,LASBDY02,5a692462-5a43-4174-b4a3-00b0b5c39ae7
6.5045305,3.1698793,,Point,LA,GRID,Ibukun Olu Abdul Azeez Nig Ltd,LASOJO05,5a7618af-527a-4a00-a044-6a0f149dfef1
6.6389216,3.3129208,,Point,LA,GRID,Magic Fx,LASAGG12,5abda732-27a6-47f3-8878-a976198575f5
6.4675554,3.1950891,,Point,LA,GRID,Conoil Filling Station,LASOJO05,5aef0113-c6e9-445b-b283-6da2c5d34869
6.6124083,3.5758143,,Point,LA,GRID,Dikram Oil and Gas Ltd,LASIKU29,5b165ed6-1b75-4fb0-95b2-6355081ae2ac
6.4558133,3.13902,,Point,LA,GRID,Omoowo Nig Ltd,LASOJO03,5b5019e8-e9ae-431b-8a86-1a92d4fb1680
6.5810171,3.5256536,,Point,LA,GRID,Mobil Filling Station,LASIKU01,5c500541-b81c-4d53-9789-3cdf40151c35
6.6208517,3.3531889,,Point,LA,GRID,Mobil Filling Station,LASIKA04,5d0e2355-72e9-4392-96bc-39c6a230c626
6.5747783,3.28211,,Point,LA,GRID,Peridot Oil and Gas,LASAMO28,5e8df626-84c2-4ea6-bb5d-5825fd805684
6.4686417,2.9606583,,Point,LA,GRID,Mofatol Petroleum Ltd,LASBDY07,5ea2a782-31cb-4cd3-9a40-d9d632d6cda0
6.6198748,3.4746932,,Point,LA,GRID,Mobil,LASIKU22,5ecd7cfa-8a4a-4a1a-b52b-5970a01a065f
6.4904183,3.159352,,Point,LA,GRID,Fabsons Petrol Nigeria Ltd,LASOJO05,5ed913d9-4624-4d0d-8f70-e44f6ebd88d1
6.4815918,3.3706375,,Point,LA,GRID,Conoil Filling Station,LASLMD08,5ef35da8-8d04-4b83-8752-753f1a8cf7cf
6.4419742,3.3723989,,Point,LA,GRID,Conoil Filling Station,LASAPA02,5effcab7-7b17-4259-bdaa-da373082b689
6.6245683,3.3129017,,Point,LA,GRID,Petroleum Managers,LASAGG10,5f13697e-f589-4ce8-8a9b-c4e04dcf7780
6.4556831,3.3597527,,Point,LA,GRID,Mobil,LASAPA05,5f5974d1-edd7-425a-a2bb-2e40933f8e31
6.5817371,3.2836362,,Point,LA,GRID,Afro American Wealth Oil and Gas Limited,LASAMO36,5f7c8c08-df41-4520-97d0-21f46ac478e0
6.5033983,3.1816167,,Point,LA,GRID,Oluwafemi Filling Station,LASOJO04,608df2f9-1c90-426d-8abc-e749cb288b71
6.5428282,3.3339954,,Point,LA,GRID,Ascon,LASOIO04,6094f831-ff39-4226-8d63-1262b0eca495
6.4430101,3.3699703,,Point,LA,GRID,Fo Filling Station,LASAPA02,609e9dbe-bb44-40cc-9948-1a7a587b042a
6.4739233,3.7760917,,Point,LA,GRID,Tlc Oil,LASIUI05,60bc6ab8-c87c-4ff6-9c1b-1ade9747a1b7
6.5825275,3.5883927,,Point,LA,GRID,Mobil,LASIKU24,619807e6-77f6-4034-b024-2ad5ed704af7
6.6055966,3.2726873,,Point,LA,GRID,Firstroval Filling Station,LASAMO02,61cbc55a-299c-41a3-a9a4-5410652f2f97
6.4754,3.7691867,,Point,LA,GRID,Psg Oil and Gas,LASIUI05,61d00bbe-ba30-40dc-858f-a382be2307b9
6.4213453,2.8535465,,Point,LA,GRID,Mavog Oil,LASBDY06,62019bc6-ba6a-4c36-a5df-fefe4180c18d
6.4853805,3.8792355,,Point,LA,GRID,Fecho Intel,LASIUI01,6214ccc6-8c1e-474f-8910-8e25243652ce
6.4714741,3.8325779,,Point,LA,GRID,Mobil Filling Station,LASIUI10,627011a1-62ee-4ae1-ab5d-08031304f59b
6.5526185,3.2447614,,Point,LA,GRID,Coniol,LASAMO23,628317a6-574f-4203-bd29-3d8551b9ad38
6.3805873,2.7091982,,Point,LA,GRID,Conoil Filling Station,LASBDY10,6345043e-d399-429e-9628-64e4fa4f4769
6.6363111,3.3363737,,Point,LA,GRID,G and G Filling Station Yaya Abatan Road Ogba,LASIOE09,634de823-2302-4884-b50c-b69655c69f31
6.6544767,3.3109167,,Point,LA,GRID,NNPC Filling Station I,LASIOE02,63620566-4980-459a-a7ed-bbebbf1cd6b6
6.591725,3.984275,,Point,LA,GRID,SkyteamEpe Service Station,LASEPE06,637de7fd-4879-4386-b59f-f31da769ccc5
6.3967736,4.1903154,,Point,LA,GRID,Vaba Oil,LASIUI12,63e19bb3-7490-496e-86fd-943097eab7cc
6.5588881,3.2703901,,Point,LA,GRID,Energy Petroleum,LASAMO22,63ea445c-4c26-4dbc-a1b3-02cacb3e7642
6.5079517,3.3784383,,Point,LA,GRID,Oando Filling Station,LASLMD15,6400b78d-c36f-4252-ba71-1e2d8eddbd0b
6.6262916,3.3099575,,Point,LA,GRID,NIPCO,LASAGG04,6489ca87-7b64-4e11-b8d2-1ed1a7a0b01e
6.6729183,3.4497083,,Point,LA,GRID,Adb Petroleum,LASIKU16,64b6070e-bc8c-413e-9800-0063c6496280
6.455485,3.5547917,,Point,LA,GRID,Oando Filling Station Off Lekki Express Way,LASEOA04,65d8538d-8add-4699-993e-afd460c20856
6.5209094,3.257752,,Point,LA,GRID,Conoil A,LASAMO24,65eece5d-c316-4d66-8436-49ead5f25d53
6.4507943,3.3671147,,Point,LA,GRID,Fo Filling StationApapa,LASAPA04,66116b27-7405-4510-9edb-2300f77b4814
6.4813983,3.0286467,,Point,LA,GRID,Oyobo Global Int Oil,LASBDY08,673dfc66-52c7-4987-9e43-a01fdd5c1495
6.4157166,4.0925987,,Point,LA,GRID,Forte Oil 1,LASIUI06,680b2fdb-da66-408a-806f-556ecbd85962
6.630795,3.519595,,Point,LA,GRID,NNPC Filling Station,LASIKU20,689bc806-5a88-437a-9b8a-6d12ec887364
6.5767878,3.3066704,,Point,LA,GRID,Easy Life Petroleum,LASAMO30,6a829604-c186-445f-9ec6-828ca3849cc5
6.6644526,3.3122086,,Point,LA,GRID,Mohagafar,LASIOE14,6a961e75-5732-4c0b-a921-24aa6b05a9f2
6.5446317,3.2341733,,Point,LA,GRID,Tao Oil and Gas Service Limited,LASAMO17,6aec628d-cb96-4cf2-9714-53c25d31f51e
6.608199,3.6318608,,Point,LA,GRID,Bissam Oil,LASIKU07,6b35b4e7-78c1-40ec-bcb2-a6e6cc73b518
6.4173835,2.7346686,,Point,LA,GRID,Joas Resource Nig Ltd,LASBDY10,6b52d4f9-81a8-49a4-adf9-a409c9a055ed
6.5639778,3.250506,,Point,LA,GRID,FBM Nig Ltd,LASAMO25,6b5dac5c-6a76-4dc1-91bc-1b78cc47a857
6.4346769,3.490575,,Point,LA,GRID,Conoil,LASEOA10,6b6c674a-8f14-4251-8dff-0bcdd6a087e3
6.4206033,2.7104717,,Point,LA,GRID,Still Under Construction,LASBDY17,6b78d25e-85ef-420d-9734-ce7cff225653
6.475247,3.6063944,,Point,LA,GRID,Petrocam,LASEOA18,6b89044e-5248-45a4-bf2c-d0b51c5cc205
6.4652826,3.1450637,,Point,LA,GRID,Total Filling Station,LASOJO07,6bad9332-4aca-4387-8b0f-bb7b18e4a42d
6.4727429,3.5983575,,Point,LA,GRID,Forte Oil,LASEOA18,6c2ec7aa-9cbf-497e-9308-34e72ec09d1f
6.503945,3.184385,,Point,LA,GRID,Total Filling Station 1,LASOJO04,6c38d484-c272-4394-8631-ac4966446d54
6.6175612,3.2987746,,Point,LA,GRID,General Oil Filling Station,LASAMO12,6d18ed77-ce1f-4eb0-8ddb-2000c51457fa
6.4385619,2.958964,,Point,LA,GRID,Filling Station,LASBDY04,6d6ef978-d3c2-429e-b34f-554f254781a6
6.6508983,3.5765017,,Point,LA,GRID,Radiant Drop Limited,LASIKU12,6d9ea6ce-16d3-4f36-ad24-deeefb6709f8
6.5011733,3.0229667,,Point,LA,GRID,Arugbo Ode Filling Station,LASBDY13,6e2e9963-4d29-4161-acea-71d69c94daf2
6.5467883,3.2713767,,Point,LA,GRID,Techno Oil,LASAMO20,6e2ffbf8-f551-4eaa-a11c-b24a80343768
6.6406538,3.2813077,,Point,LA,GRID,Ile Epo,LASAMO06,6e30f9c3-5931-4f63-b4a4-0b05a33543b4
6.5951351,3.9450537,,Point,LA,GRID,Total Filling Station 1,LASEPE15,6e392130-34ab-44da-bbe7-e1f66ce15d84
6.466376,3.3613708,,Point,LA,GRID,Forte Oil Filling Station,LASAPA06,6ea18ae8-778a-4848-b3c9-f263b1c391d6
6.4797483,3.02365,,Point,LA,GRID,Omunda Oil and Gas,LASBDY08,6eaa5710-c995-4142-9863-8eeff7f44e9f
6.6455468,3.5178546,,Point,LA,GRID,AA Adewoyin,LASIKU20,6ec61d2c-0343-4d32-b31a-8200b9deab32
6.4390083,2.7181967,,Point,LA,GRID,Providence Filling Station,LASBDY17,6f5082fd-a058-42a2-8ee3-1be20db75dff
6.4719312,3.7131596,,Point,LA,GRID,Debash Filling Station,LASIUI04,6f8a1509-2ff9-4564-b7ec-5c06ef814932
6.4599067,3.1988567,,Point,LA,GRID,Total Filling Station,LASOJO11,6fd2ac0c-e47f-4063-80f5-5155b2e5a3b7
6.4454334,3.3117773,,Point,LA,GRID,Bovas Filling Station,LASAON11,6fd737f4-22e0-40dd-99b2-12f50836d813
6.5297943,3.3280244,,Point,LA,GRID,General,LASOIO05,70329d3c-fac1-47a2-9350-85d1c9553b79
6.6234449,3.4830874,,Point,LA,GRID,Jumlar Petroleum,LASIKU28,70552c06-02bf-4b89-b8f5-21201ba70414
6.5574493,3.2487904,,Point,LA,GRID,NNPC Filling Station 2,LASAMO23,70787eeb-8309-4de5-b702-385c0773b7c9
6.6771617,3.26305,,Point,LA,GRID,Petroleum Managers,LASAMO11,70a8ba40-b0f4-4016-be9d-285f9ba91e67
6.4442983,3.5403533,,Point,LA,GRID,Tyse Oil,LASEOA08,70d84dd4-395b-451e-9f2a-0d03fb4e2a61
6.5757198,3.2593359,,Point,LA,GRID,Aaso Enterprises Limited,LASAMO28,719f1e7e-aca7-4218-934c-dc502acc2c48
6.4495817,3.34012,,Point,LA,GRID,Total Filling Station 1,LASATO13,7216700f-7355-466f-abea-1e631f49c833
6.4464835,3.462082,,Point,LA,GRID,Ascon Filling Station,LASEOA10,728740f4-df38-47c3-a50f-35052473c443
6.4306801,3.4744501,,Point,LA,GRID,Effi Filling Station,LASEOA13,72b4b321-f7c8-4901-bf3f-248648a23925
6.5674464,3.2517709,,Point,LA,GRID,Vog Vitality Oil and Gas 2,LASAMO25,72bf8846-3a25-42cc-ad77-5853bed35336
6.4902302,3.2986453,,Point,LA,GRID,NIPCO Filling Station,LASOIO07,72d04b5c-95cd-483f-9472-c536c47d3dfb
6.5288335,3.3224345,,Point,LA,GRID,Capital Oil Plc,LASOIO14,7301b89b-ac59-4d9c-bd5d-4f975ec2a5cd
6.5870809,3.3987298,,Point,LA,GRID,Eskay Petroleum,LASKSE07,7348f747-a871-455c-bd49-4a0b8b8c2402
6.5270067,3.3355783,,Point,LA,GRID,Peridot Oil and Gas,LASOIO13,736de510-758f-409c-8441-7e0f69ef8221
6.3837067,2.7342983,,Point,LA,GRID,Oando Oil,LASBDY10,7374c85c-687e-478d-843b-330dfcb02dcd
6.3838932,2.748968,,Point,LA,GRID,Best Sea Ltd,LASBDY10,739bffff-9a42-45c0-bcc9-4829c13dce73
6.617811,3.3264052,,Point,LA,GRID,Mobil,LASAGG05,74041b25-ffe7-474f-8ec2-0503125873cd
6.4887067,3.14126,,Point,LA,GRID,Prana Petrol Station,LASOJO13,75061f9b-f102-4d47-8b7b-357bf6e8d0ec
6.6308877,3.5083757,,Point,LA,GRID,Banuso Nig Ent Ltd,LASIKU26,752911ca-e274-4d64-b2a8-7bc11257ae3d
6.5422017,3.2812,,Point,LA,GRID,Sadeah Filling Statiom,LASAMO20,75e65cc9-6e65-40be-95cf-e1d87756b90f
6.6710183,3.5726983,,Point,LA,GRID,Radiant Drops Limited 2,LASIKU12,76156e88-0844-4b53-94b1-d842607796cc
6.5314052,3.218123,,Point,LA,GRID,Bwa Filling Station,LASAMO08,765588aa-7ae0-4040-8ad6-61f043da1ded
6.4650217,3.5615383,,Point,LA,GRID,North West,LASEOA03,767bd421-a7f6-4c13-b5fb-ad5ba43cfd7e
6.4666167,3.3641433,,Point,LA,GRID,Jokonath Filling Station,LASAPA08,7775d15c-2ac5-4fbe-b47f-f6d630526723
6.6713512,3.5724619,,Point,LA,GRID,Radiant Drops Limited 1,LASIKU12,77d8895a-31df-49e8-839b-39bd8b5c424c
6.4167377,4.0832936,,Point,LA,GRID,Ap Filling Station,LASIUI06,77dd3978-dd19-4891-987f-7dc519c7217a
6.541795,3.333645,,Point,LA,GRID,YTK OIL,LASOIO04,77e81332-4fc3-4145-9ca9-b8153c4cdbd7
6.5367939,3.2204619,,Point,LA,GRID,S O T Filling Station,LASAMO08,79dcafbb-0922-460a-9620-20de1ab8964e
6.4480333,3.4706426,,Point,LA,GRID,Forte Oil Filling Station,LASEOA10,79e5847d-45b8-4c0e-abe1-9b281cf26620
6.6538017,3.2979217,,Point,LA,GRID,Oando Filling Station,LASIOE01,7a0260b0-d8c2-4038-bfd0-d55db28d050f
6.4995283,3.0187467,,Point,LA,GRID,Olaoluwa International Petroleum Limited,LASBDY13,7a86a57d-6f21-4e3a-b522-cd2242cb255d
6.6638226,3.6049408,,Point,LA,GRID,Haktuns Oil and Gas,LASIKU18,7ab984c9-9618-4971-97d8-523c030ccd25
6.6565632,3.4756683,,Point,LA,GRID,Mukaz Petroleum,LASIKU06,7b36d27b-5d22-4160-9007-ca73daf2ec07
6.6076309,3.3693825,,Point,LA,GRID,Oando Filling Station,LASKSE21,7b4e56db-1b3f-4d1d-a4b7-c1e6c87710cc
6.3837417,2.7276967,,Point,LA,GRID,Rakedo Oil Nig,LASBDY10,7b4ee645-346e-432f-9ab0-d77d1e9ee6f4
6.5560233,3.2802367,,Point,LA,GRID,Quarters Energy Cooking Gas Station,LASAMO20,7bb5c53f-53e3-41c2-9a30-9215f7c745de
6.6475669,3.5174087,,Point,LA,GRID,Conoil Filling Station,LASIKU06,7bc601fb-e19c-49db-80d1-1cfaadfff839
6.4718417,2.9939017,,Point,LA,GRID,Filling Station,LASBDY08,7ce490f8-d4d3-442f-8f76-9f9fedc4896b
6.5929094,3.3717613,,Point,LA,GRID,NNPC Filling Station 2,LASIKA11,7d2ae293-d754-4915-b718-7d8fd5124bf7
6.5195146,3.3649175,,Point,LA,GRID,Oando Filling Station,LASSUE04,7d352752-c4e3-46cf-9a56-a1c97444da42
6.4857312,3.05943,,Point,LA,GRID,Adebabs Petroleum Big Ltd,LASBDY08,7d545850-f593-4c7b-8e56-9f2540c3fadf
6.658911,3.4763995,,Point,LA,GRID,Filling Station,LASIKU06,7d724456-e16f-447b-a22a-a2c2826ffc29
6.4862304,3.8871558,,Point,LA,GRID,MRS Filling Station,LASIUI01,7de34f93-f89c-413c-8ae6-646f42b232f0
6.6279963,3.5446864,,Point,LA,GRID,Dukadan Gas Station,LASIKU29,7e2c49e0-8b2f-4e8f-b7ca-35dce3478af1
6.3825817,2.716895,,Point,LA,GRID,Total Filling Station,LASBDY10,7e2ecf31-da64-4b4b-b36f-021fd2be462c
6.6715633,3.3362217,,Point,LA,GRID,Dutum Petroleum,LASIOE13,7e90afd3-0213-4259-abea-af4e163edaa1
6.5989337,3.2945336,,Point,LA,GRID,Firstroyal Filling Station,LASAMO19,7ee3d001-c23b-4443-9161-1b92fd27f29e
6.5077501,3.6061102,,Point,LA,GRID,Kaneal Gas,LASEOA06,7f1a4f0b-d95e-4edf-a9d2-d158d7affaa5
6.4405683,3.3652433,,Point,LA,GRID,Oando Filling StationBombay,LASAPA02,7f58b1c9-6620-4ec5-9342-4d144508b1aa
6.4210703,2.7097729,,Point,LA,GRID,Bemak,LASBDY17,7fae12f5-ddad-4081-9bdd-999b3a87c6d0
6.5541367,3.4757135,,Point,LA,GRID,Mobile Filling Station,LASIKU13,802cd828-6843-47ba-8594-59f775e4ebc5
6.4852157,3.8704125,,Point,LA,GRID,Bisolu Nigeria Limited,LASIUI08,80b36c48-a9a7-48e7-9781-b06193899e95
6.4996643,3.0198919,,Point,LA,GRID,Bar Oil and Gas Ltd,LASBDY13,80e02c63-d0f1-4de8-82fc-36c2d917c83d
6.4631269,3.6734725,,Point,LA,GRID,Rainoil Filling Station,LASIUI04,8160b858-70ea-4d5f-9613-af6c47a7ec81
6.4605508,3.1658068,,Point,LA,GRID,Ife Oluwa Petroleum Station,LASOJO07,81852376-80db-4fc4-9916-48fb8c19a9d1
6.6253209,3.2582507,,Point,LA,GRID,Enyoreteil Petroleum,LASAMO07,82463a4e-a2a2-41b5-918b-e00cd3779471
6.522845,3.2577133,,Point,LA,GRID,Waleola Golden Venture,LASAMO24,8260bace-a864-426a-a8cd-8faedb9dc3c2
6.5824368,3.2131342,,Point,LA,GRID,Adebol Oil and Gas Int Nigeria Ltd,LASAMO15,83c79411-50d7-4464-9042-88e76afed715
6.6082816,3.2590628,,Point,LA,GRID,Conoil Filling Station,LASAMO13,84c4ea6f-5751-45b2-96a1-bfeabf7d2351
6.4741867,3.0125,,Point,LA,GRID,Rolab Oil,LASBDY08,84efd77b-a65c-4e6c-adac-6a021f31cd51
6.5445788,3.2644253,,Point,LA,GRID,Tfk Oil and Gas,LASAMO25,8514f234-7335-4c91-8605-fa8ca2d49815
6.4878713,3.5788362,,Point,LA,GRID,NNPC Filling Station I,LASEOA02,853de359-57be-4006-b9a7-1a5831618274
6.6321651,3.5341327,,Point,LA,GRID,Habeeb Global Oil Ventures,LASIKU29,856239fd-cf89-4daa-9a41-83dbb0905133
6.4828664,3.171307,,Point,LA,GRID,MRS Filling Station,LASOJO01,859dbb55-0032-4eab-b3e3-6344e0128cb4
6.550495,3.2410117,,Point,LA,GRID,Mobil Filing Station,LASAMO23,866ce5b9-6add-4071-ac5e-5e1a8772a43c
6.6880433,3.2617583,,Point,LA,GRID,Total Filling Station 1,LASAMO11,8709ba8c-2ab8-4a34-8416-a6333f3dd008
6.3873497,2.7706621,,Point,LA,GRID,Museg Oil,LASBDY10,875c16a5-08af-468d-8503-17a5d518238b
6.6272998,3.2939568,,Point,LA,GRID,Ramonak Limited,LASAMO04,879c9c98-cf85-49e1-8db6-8a660c2a8823
6.4708162,3.5651598,,Point,LA,GRID,MRS,LASEOA03,87e02cc9-d8ae-4509-bf86-53b579598f8c
6.4714803,3.3251804,,Point,LA,GRID,T Time Petroleum Service,LASSUE09,8865de79-4999-48cc-9ae5-f2ed852154d5
6.41866,2.8874683,,Point,LA,GRID,Oil and Gas Station,LASBDY16,8866dfa9-db31-4546-ab3a-1d2f0f2e405c
6.4683257,3.1431181,,Point,LA,GRID,Gogas Filling Station,LASOJO07,88727703-27c3-4062-b4e5-7a0fb77bf604
6.4819924,3.0288192,,Point,LA,GRID,Ajibade Oil,LASBDY11,88f94bd4-e924-4e2c-9d7a-0306e9aaf3c8
6.6269792,3.3373093,,Point,LA,GRID,Mobil Filling Station Ijaiye Road,LASIKA07,89513ec3-c717-4ceb-be8e-7fdd305e03ca
6.4206683,2.7093817,,Point,LA,GRID,Orenco Oil and Gas Nigeria Limited,LASBDY17,89e3d398-c25a-4eb4-94e2-43227abb6a03
6.6000925,3.2400228,,Point,LA,GRID,Bravo Petroleum Nig Ltd,LASAMO14,8a4dcc4f-f4df-41f8-bfcf-f408f7f53e75
